DOa4b586-221013-UKf15f62,UKf15f62-221013-e0386b6e,김미소,포메라니안,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483525086/383e0fab.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2483525086/383e0fab.jpeg,37,33,19,13,USER,USER,USER,USER,41:10.9,1,0,FALSE
DOf15a4b-221005-UKf3c61a,UKf3c61a-221005-7ace8822,또복,푸들토이,모르겠어요,1.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471826568/a39df41f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2471826568/a39df41f.jpeg,26,24,15.5,13,USER,USER,USER,USER,15:33.6,1,0,FALSE
DO8c6a51-221017-UKf4f8cb,UKf4f8cb-221017-190732b3,복동이,믹스 소형견,모르겠어요,5.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487790448/927d7c8d.png,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487790448/927d7c8d.png,42.7,35.3,27.1,19.5,USER,USER,USER,USER,08:20.0,1,0,FALSE
DO956790-221018-UKf5ee7a,UKf5ee7a-221018-1f1af74f,미미,요크셔 테리어,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489340167/2960bee3.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489340167/2960bee3.jpeg,38,26,22,16,USER,USER,USER,USER,43:38.8,1,0,FALSE
DO93e81e-221022-UKf684cd,UKf684cd-221022-544dce94,도담,비숑 프리제,모르겠어요,5.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494070200/5f0ad50f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494070200/5f0ad50f.jpeg,45,33,25,20,USER,USER,USER,USER,28:42.6,1,0,FALSE
DO0f986e-221031-UKf7fbac,UKf7fbac-221031-c906132b,미순,미니어처 핀셔,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505812567/de9c6aef.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505812567/de9c6aef.jpeg,235,265,63,276,USER,USER,USER,USER,58:39.9,1,0,FALSE
DO11bd4b-221011-UKfab27a,UKfab27a-221011-4bd55b97,덮밥,믹스 소형견,모르겠어요,2.75,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479898045/65710fe6.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479898045/65710fe6.jpeg,24,27,13.6,8,USER,USER,USER,USER,07:20.2,1,0,FALSE
DO2d5005-221025-UKfbfa20,UKfbfa20-221025-684c8fd1,모라,웰시 코기,모르겠어요,2.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497731152/17b06ed8.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497731152/17b06ed8.jpeg,26.3,21.8,16.1,6.9,USER,USER,USER,USER,33:31.1,1,0,FALSE
DOd9c365-221019-UKfce9d9,UKfce9d9-221019-e72b29b2,미니,비숑 프리제,남자,4.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489984377/99113c9e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2489984377/99113c9e.jpeg,41.5,36.2,29,27,USER,USER,USER,USER,39:16.5,1,0,FALSE
DObf6cce-221023-UKfd66a3,UKfd66a3-221023-43bcb808,모카,시바 이누,모르겠어요,8.6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495971327/7521168f.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495971327/7521168f.jpeg,47,52.5,31,24,USER,USER,USER,USER,11:25.6,1,0,FALSE
DO4d56d2-221010-UKfed98b,UKfed98b-221010-a52f6894,정블루,그레이 하운드,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479358306/7c93d0d8.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479358306/7c93d0d8.jpeg,42,38,22,23,USER,USER,USER,USER,37:39.6,1,0,FALSE
DOeeaf23-221016-US222225,US222225-220812-fec4081c,최미니,포메라니안,모르겠어요,3.26,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/mini0724/f4e2d370.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/mini0724/f4e2d370.jpeg,40,25,28,15,USER,USER,USER,USER,45:40.8,0,0,FALSE
DOb49b5f-221015-US8571d3,US8571d3-220729-ad7b500f,연탄,프렌치 불독,모르겠어요,9.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/lmmlmlm/8361e137.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/lmmlmlm/8361e137.jpeg,52,36,37,17,USER,USER,USER,USER,37:26.2,0,0,FALSE
DO8a9708-221025-US9cc7be,US9cc7be-221025-c6aec720,요미,비숑 프리제,모르겠어요,5.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/b7722ef9.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/b7722ef9.jpeg,42,43.5,31,19,USER,USER,USER,USER,23:38.3,0,0,FALSE
DO032da3-221025-US9cc7be,US9cc7be-221025-c6aec720,요미,비숑 프리제,모르겠어요,5.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/8a40ffb5.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/yoonso0819/8a40ffb5.jpeg,42,43,29,19,USER,USER,USER,USER,32:59.7,1,0,FALSE
